001102;2015;10;02;07;0313;7039,96////false
01;32847628;00;1;1205;pen;14,18
01;32847628;00;1;1206;pen;312,67
01;32847628;00;1;1210;pen;72,97
01;32847628;00;1;1211;pen;28,59
01;32847628;00;1;1212;pen;84,64
01;32847628;00;1;1213;pen;98,19
01;32847628;00;1;1230;pen;0,01
01;32847628;00;1;1240;pen;3,00
01;32847628;00;1;1250;pen;0,04
01;32847628;00;1;1277;pen;50,00
01;32847628;00;1;1283;pen;80,00
01;32847628;00;1;1287;pen;27,00
01;32847628;00;1;1288;pen;30,00
01;32847628;00;2;2021;pen;31,55
01;32847628;00;9;9999;pen;837,31
01;32866531;00;1;1201;pen;50,02
01;32866531;00;1;1203;pen;5,00
01;32866531;00;1;1204;pen;5,64
01;32866531;00;1;1206;pen;51,06
01;32866531;00;1;1210;pen;25,60
01;32866531;00;1;1211;pen;15,44
01;32866531;00;1;1212;pen;29,70
01;32866531;00;1;1213;pen;34,45
01;32866531;00;1;1215;pen;60,00
01;32866531;00;1;1230;pen;0,01
01;32866531;00;1;1240;pen;3,00
01;32866531;00;1;1277;pen;115,25
01;32866531;00;1;1279;pen;10,00
01;32866531;00;1;1280;pen;15,00
01;32866531;00;1;1281;pen;15,00
01;32866531;00;1;1282;pen;20,00
01;32866531;00;1;1283;pen;19,83
01;32866531;00;1;1284;pen;25,00
01;32866531;00;1;1285;pen;25,00
01;32866531;00;1;1286;pen;25,00
01;32866531;00;1;1287;pen;27,00
01;32866531;00;1;1288;pen;30,00
01;32866531;00;2;2021;pen;23,49
01;32866531;00;9;9999;pen;583,51
01;33265218;00;1;1201;pen;50,04
01;33265218;00;1;1203;pen;5,00
01;33265218;00;1;1204;pen;11,54
01;33265218;00;1;1205;pen;13,05
01;33265218;00;1;1206;pen;287,78
01;33265218;00;1;1210;pen;68,28
01;33265218;00;1;1211;pen;26,31
01;33265218;00;1;1212;pen;79,21
01;33265218;00;1;1213;pen;91,88
01;33265218;00;1;1230;pen;0,01
01;33265218;00;1;1240;pen;3,00
01;33265218;00;1;1250;pen;0,03
01;33265218;00;1;1277;pen;100,00
01;33265218;00;1;1283;pen;80,00
01;33265218;00;2;2021;pen;29,45
01;33265218;00;9;9999;pen;786,68
